"Col0","V1"
"epa:110253216","ko:K00488"
"epa:110253219","ko:K10584"
"epa:110253221","ko:K01754"
"epa:110253223","ko:K01754"
"epa:110253229","ko:K15707"
"epa:110253230","ko:K01889"
"epa:110253231","ko:K15707"
"epa:110253232","ko:K06662"
"epa:110253233","ko:K08267"
"epa:110253234","ko:K04984"
"epa:110254177","ko:K16219"
"epa:110254179","ko:K03871"
"epa:110254182","ko:K17797"
"epa:110254183","ko:K01047"
"epa:110254184","ko:K03871"
"epa:110254188","ko:K14720"
"epa:110254191","ko:K18168"
"epa:110254190","ko:K15100"
"epa:110254198","ko:K08501"
"epa:110254200","ko:K15615"
"epa:110254214","ko:K10685"
"epa:110254215","ko:K14530"
"epa:110254216","ko:K11796"
"epa:110254218","ko:K11506"
"epa:110254220","ko:K12741"
"epa:110254224","ko:K02219"
"epa:110242534","ko:K00444"
"epa:110242535","ko:K10280"
"epa:110242536","ko:K16749"
"epa:110242541","ko:K03949"
"epa:110242543","ko:K00789"
"epa:110242544","ko:K08202"
"epa:110242545","ko:K07364"
"epa:110242546","ko:K01191"
"epa:110242556","ko:K03065"
"epa:110242559","ko:K13149"
"epa:110242561","ko:K10268"
"epa:110242562","ko:K08175"
"epa:110242563","ko:K08175"
"epa:110242564","ko:K08175"
"epa:110242565","ko:K20196"
"epa:110242566","ko:K19613"
"epa:110242567","ko:K10251"
"epa:110242568","ko:K14165"
"epa:110242569","ko:K00432"
"epa:110242571","ko:K08175"
"epa:110242572","ko:K10251"
"epa:110242573","ko:K14165"
"epa:110242574","ko:K12389"
"epa:110242575","ko:K13811"
"epa:110242576","ko:K01103"
"epa:110242577","ko:K20396"
"epa:110242582","ko:K02912"
"epa:110242579","ko:K00657"
"epa:110242583","ko:K13366"
"epa:110242584","ko:K00139"
"epa:110242592","ko:K20127"
"epa:110242589","ko:K12380"
"epa:110242593","ko:K03253"
"epa:110242596","ko:K00461"
"epa:110243528","ko:K08863"
"epa:110243529","ko:K18764"
"epa:110243530","ko:K10457"
"epa:110243532","ko:K18439"
"epa:110243533","ko:K21989"
"epa:110243536","ko:K14007"
"epa:110243542","ko:K18740"
"epa:110243547","ko:K17410"
"epa:110243545","ko:K00558"
"epa:110243549","ko:K09098"
"epa:110243550","ko:K12309"
"epa:110243558","ko:K09228"
"epa:110243559","ko:K09228"
"epa:110243563","ko:K20184"
"epa:110243564","ko:K20879"
"epa:110243565","ko:K11322"
"epa:110243567","ko:K10480"
"epa:110243568","ko:K05760"
"epa:110243578","ko:K10872"
"epa:110244509","ko:K01332"
"epa:110244510","ko:K02599"
"epa:110244514","ko:K01462"
"epa:110244520","ko:K19882"
"epa:110244521","ko:K09223"
"epa:110244522","ko:K09223"
"epa:110244525","ko:K01456"
"epa:110244526","ko:K02599"
"epa:110244533","ko:K04363"
"epa:110244535","ko:K05121"
"epa:110244543","ko:K13151"
"epa:110244548","ko:K18532"
"epa:110244555","ko:K07440"
"epa:110244558","ko:K05674"
"epa:110244559","ko:K05674"
"epa:110244560","ko:K08815"
"epa:110244561","ko:K08815"
"epa:110244562","ko:K08852"
"epa:110244565","ko:K07374"
"epa:110244566","ko:K07374"
"epa:110244567","ko:K19028"
"epa:110244572","ko:K09504"
"epa:110244574","ko:K04988"
"epa:110245531","ko:K03781"
"epa:110245501","ko:K05034"
"epa:110245538","ko:K02960"
"epa:110245541","ko:K18047"
"epa:110245547","ko:K12654"
"epa:110245548","ko:K12654"
"epa:110245553","ko:K14810"
"epa:110245554","ko:K12900"
"epa:110245551","ko:K14634"
"epa:110245556","ko:K12900"
"epa:110245563","ko:K12846"
"epa:110245561","ko:K05208"
"epa:110245568","ko:K13157"
"epa:110245569","ko:K11321"
"epa:110245570","ko:K08765"
"epa:110245577","ko:K03355"
"epa:110245582","ko:K15719"
"epa:110246533","ko:K12485"
"epa:110246536","ko:K07508"
"epa:110246538","ko:K05768"
"epa:110246539","ko:K11340"
"epa:110246540","ko:K05768"
"epa:110246541","ko:K05768"
"epa:110246545","ko:K10695"
"epa:110246543","ko:K18258"
"epa:110246547","ko:K11997"
"epa:110246548","ko:K20465"
"epa:110246552","ko:K14972"
"epa:110246554","ko:K12834"
"epa:110246566","ko:K08504"
"epa:110246567","ko:K10809"
"epa:110246564","ko:K04285"
"epa:110246568","ko:K20465"
"epa:110246572","ko:K08857"
"epa:110246573","ko:K16831"
"epa:110246579","ko:K05202"
"epa:110246584","ko:K20371"
"epa:110246585","ko:K09656"
"epa:110246586","ko:K10479"
"epa:110246592","ko:K12968"
"epa:110247537","ko:K18406"
"epa:110247543","ko:K02893"
"epa:110247545","ko:K17843"
"epa:110247546","ko:K10175"
"epa:110247547","ko:K00999"
"epa:110247551","ko:K05312"
"epa:110247565","ko:K10645"
"epa:110247566","ko:K10144"
"epa:110247567","ko:K15759"
"epa:110247575","ko:K21248"
"epa:110247576","ko:K07922"
"epa:110247579","ko:K10478"
"epa:110247581","ko:K12235"
"epa:110247582","ko:K20194"
"epa:110247587","ko:K04559"
"epa:110247583","ko:K13146"
"epa:110247590","ko:K17529"
"epa:110248537","ko:K06889"
"epa:110248539","ko:K19754"
"epa:110248540","ko:K02868"
"epa:110248543","ko:K08729"
"epa:110248547","ko:K07819"
"epa:110248563","ko:K11997"
"epa:110248564","ko:K12035"
"epa:110248566","ko:K20493"
"epa:110248568","ko:K06530"
"epa:110248570","ko:K14401"
"epa:110248571","ko:K10694"
"epa:110248569","ko:K04603"
"epa:110248573","ko:K17257"
"epa:110248574","ko:K00799"
"epa:110248575","ko:K01047"
"epa:110248578","ko:K13084"
"epa:110248579","ko:K08956"
"epa:110248582","ko:K11876"
"epa:110248584","ko:K18749"
"epa:110248589","ko:K10428"
"epa:110249554","ko:K13912"
"epa:110249558","ko:K00787"
"epa:110249561","ko:K16747"
"epa:110249570","ko:K17926"
"epa:110249567","ko:K08852"
"epa:110249572","ko:K12485"
"epa:110249573","ko:K12834"
"epa:110249574","ko:K18258"
"epa:110249576","ko:K05048"
"epa:110249577","ko:K00746"
"epa:110249580","ko:K05757"
"epa:110249582","ko:K10370"
"epa:110249595","ko:K11205"
"epa:110249597","ko:K03173"
"epa:110249598","ko:K06184"
"epa:110249602","ko:K13709"
"epa:110249606","ko:K00639"
"epa:110249607","ko:K06053"
"epa:110250565","ko:K13254"
"epa:110250576","ko:K11498"
"epa:110250578","ko:K01097"
"epa:110250580","ko:K21862"
"epa:110250577","ko:K11584"
"epa:110250581","ko:K14376"
"epa:110250592","ko:K19619"
"epa:110250612","ko:K00287"
"epa:110250610","ko:K17777"
"epa:110250615","ko:K18626"
"epa:110250619","ko:K15688"
"epa:110250623","ko:K05756"
"epa:110250625","ko:K16526"
"epa:110250626","ko:K02358"
"epa:110250635","ko:K10608"
"epa:110251594","ko:K10595"
"epa:110251595","ko:K18592"
"epa:110251596","ko:K16059"
"epa:110251597","ko:K01197"
"epa:110251600","ko:K16537"
"epa:110251607","ko:K17886"
"epa:110251608","ko:K06820"
"epa:110251610","ko:K08726"
"epa:110251613","ko:K09267"
"epa:110251617","ko:K14799"
"epa:110251615","ko:K17784"
"epa:110251620","ko:K17544"
"epa:110251621","ko:K01887"
"epa:110251627","ko:K06174"
"epa:110251628","ko:K04499"
"epa:110251629","ko:K09667"
"epa:110251630","ko:K10394"
"epa:110251632","ko:K13169"
"epa:110251633","ko:K17278"
"epa:110251634","ko:K14616"
"epa:110251640","ko:K12581"
"epa:110239622","ko:K02599"
"epa:110239626","ko:K21440"
"epa:110239627","ko:K15502"
"epa:110239628","ko:K08852"
"epa:110239630","ko:K08852"
"epa:110239635","ko:K17985"
"epa:110239643","ko:K16724"
"epa:110240581","ko:K15116"
"epa:110240582","ko:K08824"
"epa:110240586","ko:K01183"
"epa:110240587","ko:K10446"
"epa:110240584","ko:K14354"
"epa:110240589","ko:K18078"
"epa:110240594","ko:K09488"
"epa:110240596","ko:K02155"
"epa:110240597","ko:K00927"
"epa:110240598","ko:K14388"
"epa:110240595","ko:K04255"
"epa:110240599","ko:K13485"
"epa:110240602","ko:K02295"
"epa:110240603","ko:K20125"
"epa:110240609","ko:K14007"
"epa:110240611","ko:K00666"
"epa:110240617","ko:K21245"
"epa:110240621","ko:K08775"
"epa:110240622","ko:K01183"
"epa:110240626","ko:K14558"
"epa:110240635","ko:K17341"
"epa:110240636","ko:K13912"
"epa:110240639","ko:K17418"
"epa:110241590","ko:K00851"
"epa:110241591","ko:K02728"
"epa:110241593","ko:K11792"
"epa:110241595","ko:K14536"
"epa:110241596","ko:K04261"
"epa:110241597","ko:K04661"
"epa:110241600","ko:K04828"
"epa:110241601","ko:K08797"
"epa:110241610","ko:K16762"
"epa:110241612","ko:K11982"
"epa:110241619","ko:K02677"
"epa:110241626","ko:K06972"
"epa:110241633","ko:K15711"
"epa:110241630","ko:K09402"
"epa:110241636","ko:K20003"
"epa:110241639","ko:K04830"
"epa:110241641","ko:K01217"
"epa:110241646","ko:K04307"
"epa:110235669","ko:K13278"
"epa:110235673","ko:K08585"
"epa:110235670","ko:K14303"
"epa:110235678","ko:K11577"
"epa:110235681","ko:K00654"
"epa:110235683","ko:K09032"
"epa:110235687","ko:K05127"
"epa:110235688","ko:K08798"
"epa:110235692","ko:K13443"
"epa:110235690","ko:K15426"
"epa:110235693","ko:K13443"
"epa:110235694","ko:K13443"
"epa:110235696","ko:K11153"
"epa:110236641","ko:K16780"
"epa:110236639","ko:K18055"
"epa:110236643","ko:K16780"
"epa:110236644","ko:K06545"
"epa:110236645","ko:K13912"
"epa:110236647","ko:K02437"
"epa:110236648","ko:K01939"
"epa:110236650","ko:K01273"
"epa:110236652","ko:K08220"
"epa:110236658","ko:K15559"
"epa:110236661","ko:K16484"
"epa:110236664","ko:K11438"
"epa:110236665","ko:K21991"
"epa:110236676","ko:K19401"
"epa:110236683","ko:K13202"
"epa:110236685","ko:K04448"
"epa:110236687","ko:K19755"
"epa:110236690","ko:K00387"
"epa:110236691","ko:K04984"
"epa:110236655","ko:K11254"
"epa:110236694","ko:K07841"
"epa:110236695","ko:K08470"
"epa:110236699","ko:K08470"
"epa:110236700","ko:K08741"
"epa:110236701","ko:K02603"
"epa:110236705","ko:K19755"
"epa:110236707","ko:K12623"
"epa:110237655","ko:K05463"
"epa:110237666","ko:K07904"
"epa:110237667","ko:K04984"
"epa:110237669","ko:K16466"
"epa:110237672","ko:K12804"
"epa:110237673","ko:K05463"
"epa:110237675","ko:K05948"
"epa:110237679","ko:K14395"
"epa:110237680","ko:K17387"
"epa:110237677","ko:K04988"
"epa:110237684","ko:K15294"
"epa:110237685","ko:K16483"
"epa:110237690","ko:K01514"
"epa:110237698","ko:K17769"
"epa:110237699","ko:K04988"
"epa:110237704","ko:K15211"
"epa:110237707","ko:K00698"
"epa:110237708","ko:K12373"
"epa:110237713","ko:K06642"
"epa:110237714","ko:K17495"
"epa:110237716","ko:K09228"
"epa:110238650","ko:K16315"
"epa:110238657","ko:K21595"
"epa:110238658","ko:K18621"
"epa:110238622","ko:K06254"
"epa:110238662","ko:K14309"
"epa:110238663","ko:K08827"
"epa:110238664","ko:K12843"
"epa:110238665","ko:K22038"
"epa:110238674","ko:K14824"
"epa:110238675","ko:K08469"
"epa:110238676","ko:K00666"
"epa:110238681","ko:K11723"
"epa:110238682","ko:K11155"
"epa:110238683","ko:K13868"
"epa:110238684","ko:K10798"
"epa:110238698","ko:K11644"
"epa:110238701","ko:K10356"
"epa:110238704","ko:K18468"
"epa:110238706","ko:K02184"
"epa:110238710","ko:K13096"
"epa:110238708","ko:K19179"
"epa:110238711","ko:K11519"
"epa:110239653","ko:K07298"
"epa:110239655","ko:K10350"
"epa:110239660","ko:K11140"
"epa:110239665","ko:K01784"
"epa:110239666","ko:K01784"
"epa:110239667","ko:K10356"
"epa:110239670","ko:K00940"
"epa:110239671","ko:K00940"
"epa:110239672","ko:K06580"
"epa:110239676","ko:K10436"
"epa:110239674","ko:K17710"
"epa:110239681","ko:K05218"
"epa:110239682","ko:K05218"
"epa:110239683","ko:K01183"
"epa:110239685","ko:K06067"
"epa:110239689","ko:K07048"
"epa:110239696","ko:K01796"
"epa:110239697","ko:K11593"
"epa:110239699","ko:K07378"
"epa:110239702","ko:K01698"
"epa:110239700","ko:K14852"
"epa:110239704","ko:K02967"
"epa:110239705","ko:K20284"
"epa:110239710","ko:K10758"
"epa:110240658","ko:K06229"
"epa:110240659","ko:K07915"
"epa:110240663","ko:K03010"
"epa:110240666","ko:K16848"
"epa:110240678","ko:K05181"
"epa:110240679","ko:K05181"
"epa:110240651","ko:K00474"
"epa:110240684","ko:K10105"
"epa:110240686","ko:K08857"
"epa:110240687","ko:K21440"
"epa:110240689","ko:K21440"
"epa:110240693","ko:K20478"
"epa:110240695","ko:K12035"
"epa:110240696","ko:K12035"
"epa:110240698","ko:K12035"
"epa:110240700","ko:K05129"
"epa:110240697","ko:K12893"
"epa:110240704","ko:K11997"
"epa:110240705","ko:K12035"
"epa:110240708","ko:K15616"
"epa:110241662","ko:K01301"
"epa:110241661","ko:K12302"
"epa:110241665","ko:K08465"
"epa:110241673","ko:K05193"
"epa:110241676","ko:K05181"
"epa:110241678","ko:K05193"
"epa:110241683","ko:K11538"
"epa:110241684","ko:K04459"
"epa:110241694","ko:K05181"
"epa:110241698","ko:K15009"
"epa:110241699","ko:K02865"
"epa:110241702","ko:K15377"
"epa:110241708","ko:K04565"
"epa:110241709","ko:K14157"
"epa:110235699","ko:K08491"
"epa:110235702","ko:K08495"
"epa:110235674","ko:K07930"
"epa:110235705","ko:K15109"
"epa:110235710","ko:K08202"
"epa:110235711","ko:K08202"
"epa:110235712","ko:K11517"
"epa:110235709","ko:K14611"
"epa:110235713","ko:K11517"
"epa:110235714","ko:K11517"
"epa:110235715","ko:K11517"
"epa:110235719","ko:K17575"
"epa:110235718","ko:K12200"
"epa:110235721","ko:K07819"
"epa:110235723","ko:K10732"
"epa:110235727","ko:K04515"
"epa:110235729","ko:K00613"
"epa:110235730","ko:K02599"
"epa:110235732","ko:K14801"
"epa:110235733","ko:K10669"
"epa:110235740","ko:K12177"
"epa:110235750","ko:K10606"
"epa:110236714","ko:K15161"
"epa:110236725","ko:K10413"
"epa:110236731","ko:K13176"
"epa:110236732","ko:K10260"
"epa:110236733","ko:K20238"
"epa:110236734","ko:K04249"
"epa:110236735","ko:K04715"
"epa:110236737","ko:K14805"
"epa:110236738","ko:K14561"
"epa:110236739","ko:K01254"
"epa:110236741","ko:K13102"
"epa:110236742","ko:K01745"
"epa:110236744","ko:K18592"
"epa:110236745","ko:K13127"
"epa:110236746","ko:K06068"
"epa:110236749","ko:K02863"
"epa:110236755","ko:K20820"
"epa:110236760","ko:K05545"
"epa:110236759","ko:K00227"
"epa:110236762","ko:K12622"
"epa:110236764","ko:K15144"
"epa:110242156","ko:K09258"
"epa:110242163","ko:K16197"
"epa:110242165","ko:K03510"
"epa:110242166","ko:K03033"
"epa:110242168","ko:K10424"
"epa:110242169","ko:K19495"
"epa:110242170","ko:K02901"
"epa:110242171","ko:K12559"
"epa:110242172","ko:K09275"
"epa:110242175","ko:K19514"
"epa:110242182","ko:K11363"
"epa:110242183","ko:K00474"
"epa:110242184","ko:K03926"
"epa:110242185","ko:K11138"
"epa:110242187","ko:K11157"
"epa:110242191","ko:K00432"
"epa:110242192","ko:K20366"
"epa:110242193","ko:K02296"
"epa:110242197","ko:K12035"
"epa:110242201","ko:K03231"
"epa:110242204","ko:K00560"
"epa:110242205","ko:K16748"
"epa:110242211","ko:K12035"
"epa:110242213","ko:K05312"
"epa:110242217","ko:K14521"
"epa:110242221","ko:K21877"
"epa:110243157","ko:K09574"
"epa:110243159","ko:K05637"
"epa:110243161","ko:K20283"
"epa:110243164","ko:K08056"
"epa:110243166","ko:K14206"
"epa:110243163","ko:K17633"
"epa:110243167","ko:K10409"
"epa:110243168","ko:K00021"
"epa:110243169","ko:K19054"
"epa:110243170","ko:K04527"
"epa:110243171","ko:K16890"
"epa:110243172","ko:K16890"
"epa:110243173","ko:K10658"
"epa:110243175","ko:K12323"
"epa:110243177","ko:K04978"
"epa:110243180","ko:K14326"
"epa:110243181","ko:K11860"
"epa:110243182","ko:K01889"
"epa:110243183","ko:K09208"
"epa:110243184","ko:K18437"
"epa:110243185","ko:K13250"
"epa:110243187","ko:K09395"
"epa:110243188","ko:K19758"
"epa:110243189","ko:K12886"
"epa:110243191","ko:K16571"
"epa:110243192","ko:K18733"
"epa:110243193","ko:K01204"
"epa:110243198","ko:K03846"
"epa:110243200","ko:K13748"
"epa:110243197","ko:K06114"
"epa:110243201","ko:K10359"
"epa:110243207","ko:K10359"
"epa:110243208","ko:K10147"
"epa:110243213","ko:K14807"
"epa:110243214","ko:K13748"
"epa:110244135","ko:K02735"
"epa:110244136","ko:K18758"
"epa:110244138","ko:K19675"
"epa:110244140","ko:K19788"
"epa:110244141","ko:K09195"
"epa:110244143","ko:K05858"
"epa:110244145","ko:K09365"
"epa:110244147","ko:K09199"
"epa:110244148","ko:K00078"
"epa:110244149","ko:K21196"
"epa:110244150","ko:K04797"
"epa:110244151","ko:K05858"
"epa:110244153","ko:K13868"
"epa:110251642","ko:K10397"
"epa:110251654","ko:K02889"
"epa:110251655","ko:K21956"
"epa:110252601","ko:K17495"
"epa:110252606","ko:K17779"
"epa:110252607","ko:K06636"
"epa:110252608","ko:K05048"
"epa:110252612","ko:K02940"
"epa:110252615","ko:K10589"
"epa:110252617","ko:K10356"
"epa:110252641","ko:K05849"
"epa:110252642","ko:K19365"
"epa:110252643","ko:K08764"
"epa:110252646","ko:K15296"
"epa:110252649","ko:K10397"
"epa:110252650","ko:K01369"
"epa:110252656","ko:K14026"
"epa:110252659","ko:K20839"
"epa:110252661","ko:K17491"
"epa:110253612","ko:K05747"
"epa:110253615","ko:K17108"
"epa:110253589","ko:K13720"
"epa:110253617","ko:K11253"
"epa:110253621","ko:K20477"
"epa:110253623","ko:K14294"
"epa:110253624","ko:K02264"
"epa:110253625","ko:K17414"
"epa:110253626","ko:K10750"
"epa:110253629","ko:K15377"
"epa:110253634","ko:K05635"
"epa:110253635","ko:K10392"
"epa:110253637","ko:K06240"
"epa:110253638","ko:K03990"
"epa:110253640","ko:K01332"
"epa:110253645","ko:K00949"
"epa:110253646","ko:K11188"
"epa:110253647","ko:K11188"
"epa:110253648","ko:K11275"
"epa:110253649","ko:K11275"
"epa:110253650","ko:K18617"
"epa:110253653","ko:K11253"
"epa:110253655","ko:K11254"
"epa:110253656","ko:K04828"
"epa:110253663","ko:K17495"
"epa:110253664","ko:K17495"
"epa:110253667","ko:K03352"
"epa:110254610","ko:K01426"
"epa:110254613","ko:K10777"
"epa:110254616","ko:K21894"
"epa:110254614","ko:K03948"
"epa:110254626","ko:K11406"
"epa:110254627","ko:K16733"
"epa:110254628","ko:K02365"
"epa:110254625","ko:K14163"
"epa:110254631","ko:K21398"
"epa:110254633","ko:K15119"
"epa:110254637","ko:K19755"
"epa:110254638","ko:K05758"
"epa:110254639","ko:K12835"
"epa:110254640","ko:K13345"
"epa:110254641","ko:K19370"
"epa:110254642","ko:K07817"
"epa:110254643","ko:K04237"
"epa:110254644","ko:K15188"
"epa:110254646","ko:K09073"
"epa:110254649","ko:K19360"
"epa:110254654","ko:K07937"
"epa:110254656","ko:K05208"
"epa:110254662","ko:K13755"
"epa:110254663","ko:K19491"
"epa:110254665","ko:K04199"
"epa:110235902","ko:K08497"
"epa:110235903","ko:K10316"
"epa:110235904","ko:K16591"
"epa:110235906","ko:K16489"
"epa:110235910","ko:K15053"
"epa:110235912","ko:K04605"
"epa:110235915","ko:K01206"
"epa:110235916","ko:K20167"
"epa:110235917","ko:K01373"
"epa:110235918","ko:K17800"
"epa:110235926","ko:K07199"
"epa:110235929","ko:K04285"
"epa:110235931","ko:K08145"
"epa:110235932","ko:K08064"
"epa:110235936","ko:K13247"
"epa:110235933","ko:K22184"
"epa:110235939","ko:K11424"
"epa:110235940","ko:K12505"
"epa:110235943","ko:K10771"
"epa:110235945","ko:K19716"
"epa:110235946","ko:K12306"
"epa:110235947","ko:K17785"
"epa:110235948","ko:K03648"
"epa:110235950","ko:K19832"
"epa:110235958","ko:K02896"
"epa:110235959","ko:K16717"
"epa:110236901","ko:K00500"
"epa:110236903","ko:K15278"
"epa:110236907","ko:K10300"
"epa:110236908","ko:K00500"
"epa:110236909","ko:K00500"
"epa:110236911","ko:K04984"
"epa:110236912","ko:K04984"
"epa:110237723","ko:K16055"
"epa:110237724","ko:K14565"
"epa:110237734","ko:K15121"
"epa:110237735","ko:K07401"
"epa:110237732","ko:K16573"
"epa:110237740","ko:K16535"
"epa:110237741","ko:K15456"
"epa:110237752","ko:K12389"
"epa:110237756","ko:K10745"
"epa:110237720","ko:K10450"
"epa:110237769","ko:K06692"
"epa:110237770","ko:K10902"
"epa:110237771","ko:K01230"
"epa:110237773","ko:K15046"
"epa:110237774","ko:K10350"
"epa:110237775","ko:K02152"
"epa:110237778","ko:K15690"
"epa:110238718","ko:K13868"
"epa:110238719","ko:K16506"
"epa:110238717","ko:K01754"
"epa:110238722","ko:K16506"
"epa:110238723","ko:K12751"
"epa:110238725","ko:K16759"
"epa:110238729","ko:K08469"
"epa:110238732","ko:K12751"
"epa:110238736","ko:K00254"
"epa:110238737","ko:K13868"
"epa:110238738","ko:K10298"
"epa:110238749","ko:K18163"
"epa:110238745","ko:K10841"
"epa:110238762","ko:K22063"
"epa:110238727","ko:K06254"
"epa:110238763","ko:K10753"
"epa:110238764","ko:K15027"
"epa:110238768","ko:K05361"
"epa:110238769","ko:K01915"
"epa:110238772","ko:K05695"
"epa:110238775","ko:K17609"
"epa:110239712","ko:K20284"
"epa:110239714","ko:K05312"
"epa:110239716","ko:K15537"
"epa:110239722","ko:K17497"
"epa:110239726","ko:K02599"
"epa:110239727","ko:K02599"
"epa:110239731","ko:K08202"
"epa:110239732","ko:K04710"
"epa:110239736","ko:K17915"
"epa:110239739","ko:K03000"
"epa:110239742","ko:K14995"
"epa:110239743","ko:K17286"
"epa:110239747","ko:K20655"
"epa:110239753","ko:K15148"
"epa:110239759","ko:K07555"
"epa:110239761","ko:K10631"
"epa:110239762","ko:K04887"
"epa:110239764","ko:K16490"
"epa:110239765","ko:K02599"
"epa:110240710","ko:K17362"
"epa:110240711","ko:K08875"
"epa:110240716","ko:K10644"
"epa:110240725","ko:K18629"
"epa:110240730","ko:K19949"
"epa:110240734","ko:K04605"
"epa:110240738","ko:K17362"
"epa:110240744","ko:K04362"
"epa:110240748","ko:K12827"
"epa:110240749","ko:K05111"
"epa:110240751","ko:K05110"
"epa:110240757","ko:K15255"
"epa:110240758","ko:K05111"
"epa:110240759","ko:K05111"
"epa:110240760","ko:K05111"
"epa:110240761","ko:K01183"
"epa:110240764","ko:K01183"
"epa:110241712","ko:K17065"
"epa:110241717","ko:K04984"
"epa:110241722","ko:K10592"
"epa:110241738","ko:K04214"
"epa:110241746","ko:K22017"
"epa:110241754","ko:K16803"
"epa:110241763","ko:K04399"
"epa:110241765","ko:K10454"
"epa:110241766","ko:K01669"
"epa:110241767","ko:K17081"
"epa:110241768","ko:K02353"
"epa:110241769","ko:K10148"
"epa:110241771","ko:K09276"
"epa:110241772","ko:K15135"
"epa:110241770","ko:K05665"
"epa:110241775","ko:K15117"
"epa:110241776","ko:K15117"
"epa:110241778","ko:K11456"
"epa:110235757","ko:K14165"
"epa:110235754","ko:K09095"
"epa:110235758","ko:K20096"
"epa:110235759","ko:K11517"
"epa:110235762","ko:K10737"
"epa:110235763","ko:K10880"
"epa:110235765","ko:K12829"
"epa:110235766","ko:K08585"
"epa:110235433","ko:K00505"
"epa:110235764","ko:K08268"
"epa:110235767","ko:K11253"
"epa:110235769","ko:K11251"
"epa:110235770","ko:K11251"
"epa:110235771","ko:K11252"
"epa:110235772","ko:K08869"
"epa:110235773","ko:K11254"
"epa:110235795","ko:K15630"
"epa:110235799","ko:K06091"
"epa:110235802","ko:K14165"
"epa:110235803","ko:K13912"
"epa:110235804","ko:K13912"
"epa:110235805","ko:K00548"
"epa:110235807","ko:K10844"
"epa:110235810","ko:K10896"
"epa:110235812","ko:K15015"
"epa:110236771","ko:K20410"
"epa:110236772","ko:K14327"
"epa:110236776","ko:K04353"
"epa:110236778","ko:K04441"
"epa:110236779","ko:K10369"
"epa:110236782","ko:K05607"
"epa:110236784","ko:K15595"
"epa:110236785","ko:K06974"
"epa:110236786","ko:K10876"
"epa:110236787","ko:K19656"
"epa:110236795","ko:K14415"
"epa:110236798","ko:K09522"
"epa:110236799","ko:K04239"
"epa:110236809","ko:K05673"
"epa:110236814","ko:K05122"
"epa:110236818","ko:K01027"
"epa:110236819","ko:K01080"
"epa:110236823","ko:K13150"
"epa:110236830","ko:K20176"
"epa:110236832","ko:K12669"
"epa:110236833","ko:K11654"
"epa:110236834","ko:K17824"
"epa:110237780","ko:K02599"
"epa:110237783","ko:K01310"
"epa:110237788","ko:K00666"
"epa:110237450","ko:K00966"
"epa:110237798","ko:K04434"
"epa:110237804","ko:K16779"
"epa:110237805","ko:K04319"
"epa:110237806","ko:K16779"
"epa:110237810","ko:K08375"
"epa:110237813","ko:K05770"
"epa:110237814","ko:K00457"
"epa:110237826","ko:K17586"
"epa:110237829","ko:K00658"
"epa:110237842","ko:K11463"
"epa:110237843","ko:K09140"
"epa:110237846","ko:K05701"
"epa:110238781","ko:K13365"
"epa:110238786","ko:K00129"
"epa:110238787","ko:K00129"
"epa:110238788","ko:K19752"
"epa:110238791","ko:K14306"
"epa:110238793","ko:K11491"
"epa:110238800","ko:K14286"
"epa:110238801","ko:K11259"
"epa:110238802","ko:K11259"
"epa:110238799","ko:K14527"
"epa:110238803","ko:K18398"
"epa:110238804","ko:K16833"
"epa:110238806","ko:K12825"
"epa:110238807","ko:K07055"
"epa:110238808","ko:K20177"
"epa:110238811","ko:K20177"
"epa:110238809","ko:K10773"
"epa:110238814","ko:K01062"
"epa:110238815","ko:K06537"
"epa:110238818","ko:K19756"
"epa:110238819","ko:K13025"
"epa:110238823","ko:K08830"
"epa:110238824","ko:K00670"
"epa:110238825","ko:K10464"
"epa:110238826","ko:K12173"
"epa:110238827","ko:K17608"
"epa:110238828","ko:K10649"
"epa:110238829","ko:K08493"
"epa:110238833","ko:K10649"
"epa:110239777","ko:K03105"
"epa:110239779","ko:K00698"
"epa:110239781","ko:K04887"
"epa:110239788","ko:K02258"
"epa:110239793","ko:K15255"
"epa:110239799","ko:K09662"
"epa:110239800","ko:K14708"
"epa:110239802","ko:K10949"
"epa:110239804","ko:K07763"
"epa:110239807","ko:K12389"
"epa:110239809","ko:K06107"
"epa:110239815","ko:K12389"
"epa:110239828","ko:K00235"
"epa:110239832","ko:K15601"
"epa:110239835","ko:K12035"
"epa:110239837","ko:K12035"
"epa:110240772","ko:K08791"
"epa:110240773","ko:K06176"
"epa:110240775","ko:K20123"
"epa:110240777","ko:K01045"
"epa:110240778","ko:K01045"
"epa:110240779","ko:K10133"
"epa:110240780","ko:K04367"
"epa:110240781","ko:K20123"
"epa:110240752","ko:K15409"
"epa:110240787","ko:K02208"
"epa:110240790","ko:K10477"
"epa:110240788","ko:K20876"
"epa:110240794","ko:K13179"
"epa:110240796","ko:K10570"
"epa:110240797","ko:K09365"
"epa:110240802","ko:K14769"
"epa:110240806","ko:K14168"
"epa:110240807","ko:K10477"
"epa:110240808","ko:K10612"
"epa:110240810","ko:K18161"
"epa:110240812","ko:K04984"
"epa:110240813","ko:K14861"
"epa:110240814","ko:K14861"
"epa:110240816","ko:K13106"
"epa:110240818","ko:K00326"
"epa:110240819","ko:K02987"
"epa:110240821","ko:K14305"
"epa:110240820","ko:K12845"
"epa:110240824","ko:K18161"
"epa:110240825","ko:K22017"
"epa:110240828","ko:K10809"
